ProductID,ProductName,Category,HazardClass,Supplier,Stock,Price,ReorderLevel
2702,Face Shield,Safety Equipment,D,LabSource,65,39.15,27
2703,Chloroform,Chemicals,B,TechWorld Inc.,34,95.13,33
2704,Face Shield,Safety Equipment,D,TechWorld Inc.,32,58.84,41
2705,Sodium Hydroxide,Chemicals,A,TechWorld Inc.,29,224.22,16
2706,External Hard Drive,Electronics,D,OfficeMax,37,32.02,33
2707,Printer,Electronics,B,TechWorld Inc.,32,125.03,24
2708,Xylene,Chemicals,B,FurniTech,20,141.26,25
2709,Office Desk,Furniture,D,TechWorld Inc.,54,71.11,31
2710,Petri Dishes,Laboratory,B,TechWorld Inc.,37,63.3,31
2711,Toluene,Chemicals,A,CleanAll Ltd.,11,255.1,17
2712,Whiteboard,Furniture,D,FurniTech,61,76.75,43
2713,Petri Dishes,Laboratory,C,OfficeMax,46,16.28,34
2714,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,74,28.09,39
2715,Bookshelf,Furniture,C,LabSource,20,21.43,25
2716,External Hard Drive,Electronics,B,CleanAll Ltd.,18,55.24,23
2717,Office Desk,Furniture,C,TechWorld Inc.,34,28.77,36
2718,Laptop,Electronics,D,CleanAll Ltd.,32,17.37,40
2719,Stapler,Office Supplies,C,TechWorld Inc.,80,47.4,23
2720,Safety Goggles,Safety Equipment,D,LabSource,50,72.82,25
2721,Cork Board,Furniture,C,CleanAll Ltd.,74,68.86,27
2722,Ear Protection,Safety Equipment,D,FurniTech,80,37.81,41
2723,Stapler,Office Supplies,C,LabSource,52,84.44,33
2724,Bookshelf,Furniture,D,TechWorld Inc.,71,38.18,50
2725,Marker Set,Office Supplies,C,OfficeMax,77,45.43,37
2726,File Folders,Office Supplies,D,ChemSupply Co.,91,52.35,28
2727,Emergency Eyewash,Safety Equipment,D,TechWorld Inc.,38,10.2,29
2728,Wet Mop,Cleaning,B,LabSource,15,40.84,23
2729,Safety Helmet,Safety Equipment,D,CleanAll Ltd.,92,31.66,28
2730,Analytical Balance,Laboratory,B,OfficeMax,27,136.79,34
2731,Desktop Computer,Electronics,C,CleanAll Ltd.,22,95.56,28
2732,Wet Mop,Cleaning,B,TechWorld Inc.,34,127.19,19
2733,Acetone,Chemicals,A,FurniTech,6,95.68,22
2734,Binder Clips,Office Supplies,D,FurniTech,84,75.53,49
2735,Tape Dispenser,Office Supplies,D,LabSource,38,60.32,46
2736,Stapler,Office Supplies,C,CleanAll Ltd.,45,41.95,30
2737,Beakers,Laboratory,A,CleanAll Ltd.,29,60.61,10
2738,Mouse,Electronics,D,FurniTech,36,6.19,45
2739,Beakers,Laboratory,C,LabSource,28,93.3,36
2740,Pipettes,Laboratory,A,LabSource,6,217.11,13
2741,Filing Cabinet,Furniture,C,FurniTech,77,49.05,34
2742,First Aid Kit,Safety Equipment,D,TechWorld Inc.,79,48.38,31
2743,UPS,Electronics,B,LabSource,45,60.8,18
2744,First Aid Kit,Safety Equipment,D,OfficeMax,33,34.37,47
2745,Flask Set,Laboratory,B,ChemSupply Co.,18,31.74,27
2746,First Aid Kit,Safety Equipment,D,ChemSupply Co.,76,54.84,44
2747,Fire Extinguisher,Safety Equipment,D,ChemSupply Co.,33,44.14,42
2748,Hand Sanitizer,Cleaning,C,LabSource,56,76.54,23
2749,Xylene,Chemicals,A,CleanAll Ltd.,10,232.31,20
2750,Coffee Table,Furniture,D,TechWorld Inc.,47,14.89,48
2751,Office Desk,Furniture,C,TechWorld Inc.,21,63.55,28
2752,Tablet,Electronics,C,CleanAll Ltd.,74,75.26,37
2753,Hand Sanitizer,Cleaning,C,FurniTech,20,80.23,25
2754,Binder Clips,Office Supplies,D,ChemSupply Co.,72,9.33,34
2755,Microscope,Laboratory,A,CleanAll Ltd.,7,232.97,18
2756,Petri Dishes,Laboratory,B,CleanAll Ltd.,38,72.48,16
2757,File Folders,Office Supplies,D,FurniTech,35,76.59,47
2758,Centrifuge,Laboratory,B,LabSource,40,58.49,34
2759,Paper Towels,Cleaning,B,OfficeMax,36,74.97,23
2760,Centrifuge,Laboratory,C,ChemSupply Co.,69,40.85,22
2761,Sofa,Furniture,C,CleanAll Ltd.,50,69.19,33
2762,Pen Set,Office Supplies,C,CleanAll Ltd.,24,89.04,24
2763,Staples Box,Office Supplies,D,TechWorld Inc.,50,69.87,25
2764,Monitor,Electronics,D,TechWorld Inc.,96,58.9,42
2765,Safety Helmet,Safety Equipment,D,OfficeMax,46,14.93,40
2766,External Hard Drive,Electronics,D,ChemSupply Co.,60,62.08,36
2767,Toilet Paper,Cleaning,C,LabSource,42,76.67,37
2768,Mouse,Electronics,C,TechWorld Inc.,28,43.31,38
2769,Methanol,Chemicals,A,FurniTech,12,148.43,16
2770,Scissors,Office Supplies,C,TechWorld Inc.,68,67.41,22
2771,Test Tubes,Laboratory,A,OfficeMax,17,115.24,11
2772,Binder Clips,Office Supplies,C,LabSource,76,33.82,20
2773,Hand Sanitizer,Cleaning,C,CleanAll Ltd.,53,32.77,30
2774,Mouse,Electronics,C,TechWorld Inc.,80,71.2,40
2775,Analytical Balance,Laboratory,B,OfficeMax,17,36.26,20
2776,Floor Cleaner,Cleaning,C,FurniTech,61,90.23,26
2777,Bookshelf,Furniture,D,CleanAll Ltd.,51,7.61,45
2778,Benzene,Chemicals,B,LabSource,28,104.01,35
2779,Microscope,Laboratory,B,FurniTech,23,92.57,35
2780,Sodium Hydroxide,Chemicals,B,ChemSupply Co.,41,82.74,20
2781,File Folders,Office Supplies,C,FurniTech,26,67.63,33
2782,Office Desk,Furniture,D,LabSource,36,38.64,40
2783,Office Desk,Furniture,D,ChemSupply Co.,32,26.15,27
2784,Toilet Paper,Cleaning,B,LabSource,17,148.36,22
2785,Trash Bags,Cleaning,B,TechWorld Inc.,17,108.02,18
2786,Disinfectant,Cleaning,B,LabSource,24,114.31,22
2787,Glass Cleaner,Cleaning,B,LabSource,10,38.94,17
2788,Trash Bags,Cleaning,B,TechWorld Inc.,17,135.95,35
2789,Keyboard,Electronics,C,OfficeMax,68,68.99,29
2790,Bunsen Burner,Laboratory,A,CleanAll Ltd.,24,199.53,21
2791,pH Meter,Laboratory,C,OfficeMax,24,60.32,31
2792,Printer,Electronics,C,TechWorld Inc.,77,78.69,39
2793,Sofa,Furniture,C,LabSource,37,60.69,31
2794,Scissors,Office Supplies,C,FurniTech,31,25.35,39
2795,Ear Protection,Safety Equipment,D,ChemSupply Co.,81,61.71,46
2796,Toluene,Chemicals,B,TechWorld Inc.,26,79.44,23
2797,Pipettes,Laboratory,A,LabSource,28,50.71,15
2798,Dust Mop,Cleaning,C,FurniTech,53,66.13,26
2799,Chemical Gloves,Safety Equipment,D,FurniTech,64,27.69,30
2800,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,73,40.26,47
2801,Scanner,Electronics,C,CleanAll Ltd.,50,63.92,27
2802,Fire Extinguisher,Safety Equipment,D,FurniTech,62,16.88,25
2803,Staples Box,Office Supplies,C,FurniTech,40,32.43,22
2804,Sofa,Furniture,C,FurniTech,33,16.21,38
2805,Beakers,Laboratory,B,TechWorld Inc.,38,139.33,32
2806,Respirator,Safety Equipment,D,TechWorld Inc.,82,21.72,29
2807,Chloroform,Chemicals,A,ChemSupply Co.,29,257.86,21
2808,Glass Cleaner,Cleaning,B,TechWorld Inc.,23,39.29,29
2809,Office Desk,Furniture,C,ChemSupply Co.,22,24.03,29
2810,Standing Desk,Furniture,D,OfficeMax,36,67.81,46
2811,Staples Box,Office Supplies,C,CleanAll Ltd.,20,48.99,20
2812,All-Purpose Cleaner,Cleaning,C,LabSource,34,58.6,30
2813,Paper A4,Office Supplies,D,ChemSupply Co.,55,65.14,34
2814,Binder Clips,Office Supplies,C,LabSource,50,63.59,31
2815,Office Chair,Furniture,C,LabSource,25,17.77,32
2816,Dust Mop,Cleaning,C,LabSource,76,21.47,31
2817,Safety Goggles,Safety Equipment,D,LabSource,24,31.56,31
2818,First Aid Kit,Safety Equipment,D,OfficeMax,98,40.22,45
2819,Whiteboard,Furniture,D,LabSource,55,68.96,37
2820,Lab Coat,Safety Equipment,D,ChemSupply Co.,54,45.32,49
2821,Cork Board,Furniture,D,OfficeMax,44,74.23,46
2822,Xylene,Chemicals,A,TechWorld Inc.,20,286.29,24
2823,Sodium Hydroxide,Chemicals,B,LabSource,31,85.07,30
2824,pH Meter,Laboratory,C,CleanAll Ltd.,52,38.84,39
2825,Sofa,Furniture,D,ChemSupply Co.,55,50.49,41
2826,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,44,35.64,37
2827,Analytical Balance,Laboratory,B,TechWorld Inc.,11,138.98,19
2828,All-Purpose Cleaner,Cleaning,C,FurniTech,72,72.1,32
2829,Ethanol,Chemicals,B,TechWorld Inc.,23,121.02,29
2830,Staples Box,Office Supplies,C,ChemSupply Co.,70,97.19,34
2831,Flask Set,Laboratory,C,LabSource,30,63.84,32
2832,File Folders,Office Supplies,C,ChemSupply Co.,37,80.15,36
2833,Emergency Eyewash,Safety Equipment,D,OfficeMax,76,22.44,25
2834,Monitor,Electronics,B,LabSource,19,34.42,25
2835,Bunsen Burner,Laboratory,A,LabSource,13,123.38,17
2836,Bookshelf,Furniture,D,LabSource,86,78.87,32
2837,External Hard Drive,Electronics,D,CleanAll Ltd.,53,71.35,38
2838,Dust Mop,Cleaning,B,TechWorld Inc.,22,49.36,23
2839,File Folders,Office Supplies,D,TechWorld Inc.,41,66.71,27
2840,Xylene,Chemicals,A,CleanAll Ltd.,14,133.22,18
2841,Centrifuge,Laboratory,C,FurniTech,50,90.1,20
2842,Toilet Paper,Cleaning,B,TechWorld Inc.,39,55.89,22
2843,Safety Goggles,Safety Equipment,D,FurniTech,97,74.0,25
2844,Paper A3,Office Supplies,C,ChemSupply Co.,17,50.53,22
2845,External Hard Drive,Electronics,B,CleanAll Ltd.,25,141.38,28
2846,pH Meter,Laboratory,B,OfficeMax,15,53.92,29
2847,First Aid Kit,Safety Equipment,D,TechWorld Inc.,30,32.39,38
2848,Monitor,Electronics,B,LabSource,19,109.35,26
2849,Emergency Eyewash,Safety Equipment,D,FurniTech,90,66.09,30
2850,Face Shield,Safety Equipment,D,ChemSupply Co.,65,57.33,26
2851,Microscope,Laboratory,C,OfficeMax,26,41.12,35
2852,Stapler,Office Supplies,D,FurniTech,37,34.21,47
2853,Office Chair,Furniture,D,OfficeMax,49,17.56,37
2854,Staples Box,Office Supplies,D,FurniTech,33,12.23,27
2855,Paper A4,Office Supplies,C,ChemSupply Co.,30,99.59,33
2856,Scissors,Office Supplies,D,CleanAll Ltd.,66,44.61,29
2857,Disinfectant,Cleaning,B,FurniTech,47,34.83,21
2858,Acetone,Chemicals,A,OfficeMax,12,130.98,16
2859,Paper Towels,Cleaning,B,ChemSupply Co.,11,116.19,27
2860,Face Shield,Safety Equipment,D,ChemSupply Co.,63,47.29,35
2861,Face Shield,Safety Equipment,D,FurniTech,91,39.61,40
2862,Conference Table,Furniture,C,LabSource,29,79.23,31
2863,Cork Board,Furniture,C,CleanAll Ltd.,70,44.68,28
2864,Beakers,Laboratory,B,OfficeMax,19,140.36,15
2865,Keyboard,Electronics,C,LabSource,25,52.69,33
2866,Wet Mop,Cleaning,B,CleanAll Ltd.,25,84.53,32
2867,Paper A4,Office Supplies,C,ChemSupply Co.,28,27.16,21
2868,Respirator,Safety Equipment,D,CleanAll Ltd.,36,46.37,35
2869,Scissors,Office Supplies,D,ChemSupply Co.,79,11.4,26
2870,Sofa,Furniture,C,ChemSupply Co.,42,29.1,23
2871,Analytical Balance,Laboratory,C,ChemSupply Co.,51,78.68,39
2872,External Hard Drive,Electronics,B,FurniTech,18,71.42,29
2873,Bunsen Burner,Laboratory,A,ChemSupply Co.,25,209.49,22
2874,Analytical Balance,Laboratory,C,OfficeMax,51,26.85,22
2875,Xylene,Chemicals,A,CleanAll Ltd.,10,90.32,25
2876,Trash Bags,Cleaning,B,LabSource,33,45.51,26
2877,Chemical Gloves,Safety Equipment,D,FurniTech,65,40.61,44
2878,Hand Sanitizer,Cleaning,C,LabSource,31,65.15,40
2879,Flask Set,Laboratory,B,ChemSupply Co.,23,133.66,28
2880,Printer,Electronics,D,FurniTech,76,18.51,45
2881,Sofa,Furniture,C,LabSource,60,52.56,34
2882,UPS,Electronics,D,CleanAll Ltd.,75,55.35,50
2883,Staples Box,Office Supplies,D,TechWorld Inc.,59,66.54,28
2884,File Folders,Office Supplies,C,OfficeMax,70,18.94,37
2885,Tablet,Electronics,D,CleanAll Ltd.,85,40.55,47
2886,Office Chair,Furniture,C,LabSource,27,91.36,34
2887,Pipettes,Laboratory,B,OfficeMax,45,137.92,34
2888,Chemical Gloves,Safety Equipment,D,FurniTech,56,7.26,30
2889,Standing Desk,Furniture,D,FurniTech,87,16.2,41
2890,Emergency Eyewash,Safety Equipment,D,FurniTech,51,21.78,35
2891,Wet Mop,Cleaning,B,CleanAll Ltd.,19,101.27,27
2892,Chloroform,Chemicals,B,OfficeMax,33,135.5,24
2893,Microscope,Laboratory,B,LabSource,12,73.44,27
2894,Desktop Computer,Electronics,C,OfficeMax,21,57.56,27
2895,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,37,78.87,47
2896,File Folders,Office Supplies,D,LabSource,93,6.5,39
2897,Safety Goggles,Safety Equipment,D,LabSource,90,38.58,48
2898,Toilet Paper,Cleaning,C,LabSource,60,69.21,22
2899,Paper Towels,Cleaning,C,CleanAll Ltd.,34,82.52,23
2900,Floor Cleaner,Cleaning,B,CleanAll Ltd.,18,90.13,23
2901,Toilet Paper,Cleaning,C,FurniTech,65,21.2,29
2902,Glass Cleaner,Cleaning,B,CleanAll Ltd.,38,147.08,15
2903,Mouse,Electronics,B,CleanAll Ltd.,22,46.47,32
2904,Whiteboard,Furniture,D,OfficeMax,77,30.79,41
2905,Office Desk,Furniture,D,TechWorld Inc.,83,19.5,34
2906,Whiteboard,Furniture,D,CleanAll Ltd.,97,38.22,26
2907,Keyboard,Electronics,C,OfficeMax,29,53.22,37
2908,First Aid Kit,Safety Equipment,D,FurniTech,68,65.97,26
2909,Scissors,Office Supplies,C,TechWorld Inc.,65,66.65,29
2910,Xylene,Chemicals,A,ChemSupply Co.,27,83.46,22
2911,Desktop Computer,Electronics,B,TechWorld Inc.,13,118.62,17
2912,Safety Goggles,Safety Equipment,D,LabSource,33,22.93,42
2913,First Aid Kit,Safety Equipment,D,FurniTech,100,54.33,26
2914,Standing Desk,Furniture,D,FurniTech,31,7.67,43
2915,Floor Cleaner,Cleaning,C,ChemSupply Co.,51,16.99,39
2916,Cork Board,Furniture,C,FurniTech,57,65.38,33
2917,Chemical Gloves,Safety Equipment,D,TechWorld Inc.,86,19.64,46
2918,First Aid Kit,Safety Equipment,D,TechWorld Inc.,23,68.08,29
2919,Monitor,Electronics,D,CleanAll Ltd.,83,27.6,33
2920,Safety Goggles,Safety Equipment,D,LabSource,61,35.5,37
2921,Test Tubes,Laboratory,B,OfficeMax,12,110.38,16
2922,Methanol,Chemicals,A,ChemSupply Co.,12,154.5,16
2923,Laptop,Electronics,D,TechWorld Inc.,90,20.08,43
2924,Laptop,Electronics,D,LabSource,41,64.04,43
2925,Petri Dishes,Laboratory,A,LabSource,10,139.76,11
2926,Cork Board,Furniture,C,LabSource,71,49.37,22
2927,Centrifuge,Laboratory,B,TechWorld Inc.,12,132.85,16
2928,Desktop Computer,Electronics,B,OfficeMax,17,47.59,15
2929,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,33,75.02,35
2930,Monitor,Electronics,C,FurniTech,32,52.09,40
2931,Mouse,Electronics,C,TechWorld Inc.,63,16.05,25
2932,Safety Goggles,Safety Equipment,D,TechWorld Inc.,57,68.32,44
2933,Tablet,Electronics,B,FurniTech,29,80.8,28
2934,Microscope,Laboratory,B,ChemSupply Co.,33,87.78,29
2935,Tape Dispenser,Office Supplies,D,LabSource,26,19.62,33
2936,Office Chair,Furniture,C,OfficeMax,24,65.01,30
2937,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,31,73.86,46
2938,Emergency Eyewash,Safety Equipment,D,LabSource,35,26.55,34
2939,Whiteboard,Furniture,D,TechWorld Inc.,83,59.51,45
2940,Chloroform,Chemicals,B,LabSource,44,32.39,31
2941,Paper A4,Office Supplies,D,LabSource,89,6.56,46
2942,Paper A3,Office Supplies,C,LabSource,19,53.46,24
2943,Keyboard,Electronics,B,TechWorld Inc.,20,76.01,26
2944,Filing Cabinet,Furniture,C,TechWorld Inc.,23,82.07,29
2945,pH Meter,Laboratory,A,TechWorld Inc.,14,110.73,12
2946,Bunsen Burner,Laboratory,A,ChemSupply Co.,13,79.6,15
2947,Paper Towels,Cleaning,C,LabSource,55,47.2,36
2948,Flask Set,Laboratory,A,ChemSupply Co.,25,113.87,21
2949,External Hard Drive,Electronics,C,LabSource,52,87.21,35
2950,Bookshelf,Furniture,D,FurniTech,60,58.08,43
2951,Fire Extinguisher,Safety Equipment,D,TechWorld Inc.,59,61.11,50
2952,Acetone,Chemicals,B,CleanAll Ltd.,50,64.43,20
2953,Analytical Balance,Laboratory,C,FurniTech,74,57.97,21
2954,Pipettes,Laboratory,B,LabSource,16,70.8,21
2955,File Folders,Office Supplies,C,LabSource,23,49.82,30
2956,Hand Sanitizer,Cleaning,B,CleanAll Ltd.,49,132.56,31
2957,Cork Board,Furniture,D,CleanAll Ltd.,82,50.17,47
2958,Laptop,Electronics,D,TechWorld Inc.,69,21.19,50
2959,Hand Sanitizer,Cleaning,B,ChemSupply Co.,46,64.11,19
2960,Sofa,Furniture,D,CleanAll Ltd.,50,19.09,29
2961,Fire Extinguisher,Safety Equipment,D,TechWorld Inc.,85,9.57,29
2962,Safety Goggles,Safety Equipment,D,FurniTech,76,5.62,49
2963,Methanol,Chemicals,B,OfficeMax,34,64.53,20
2964,Sodium Hydroxide,Chemicals,A,FurniTech,20,261.47,25
2965,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,36,49.99,46
2966,UPS,Electronics,B,CleanAll Ltd.,49,58.05,30
2967,Paper Towels,Cleaning,B,LabSource,48,57.56,29
2968,Methanol,Chemicals,A,OfficeMax,6,244.89,23
2969,Ear Protection,Safety Equipment,D,LabSource,31,28.19,31
2970,Beakers,Laboratory,B,CleanAll Ltd.,12,103.55,28
2971,Hand Sanitizer,Cleaning,B,OfficeMax,17,149.16,22
2972,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,20,12.05,26
2973,Formaldehyde,Chemicals,A,OfficeMax,14,198.26,25
2974,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,75,59.04,31
2975,Acetone,Chemicals,B,LabSource,28,40.25,35
2976,Monitor,Electronics,D,TechWorld Inc.,20,40.08,26
2977,Methanol,Chemicals,A,CleanAll Ltd.,10,191.17,10
2978,Conference Table,Furniture,D,TechWorld Inc.,32,59.62,30
2979,Microscope,Laboratory,B,TechWorld Inc.,24,54.54,33
2980,Analytical Balance,Laboratory,C,LabSource,33,50.67,28
2981,Scissors,Office Supplies,D,CleanAll Ltd.,82,58.69,47
2982,Pipettes,Laboratory,B,OfficeMax,12,58.57,15
2983,Flask Set,Laboratory,C,FurniTech,74,60.23,31
2984,Bunsen Burner,Laboratory,B,OfficeMax,27,117.3,17
2985,Analytical Balance,Laboratory,B,OfficeMax,39,36.3,25
2986,Test Tubes,Laboratory,B,CleanAll Ltd.,41,140.6,32
2987,Respirator,Safety Equipment,D,TechWorld Inc.,87,52.41,32
2988,Formaldehyde,Chemicals,A,CleanAll Ltd.,25,151.53,23
2989,Stapler,Office Supplies,C,LabSource,51,35.22,35
2990,Chloroform,Chemicals,A,TechWorld Inc.,30,288.55,23
2991,Binder Clips,Office Supplies,D,CleanAll Ltd.,28,25.2,35
2992,pH Meter,Laboratory,A,ChemSupply Co.,30,240.53,23
2993,Printer,Electronics,C,FurniTech,62,74.57,40
2994,Glass Cleaner,Cleaning,C,TechWorld Inc.,23,50.03,29
2995,Hydrochloric Acid,Chemicals,B,ChemSupply Co.,46,107.76,35
2996,Analytical Balance,Laboratory,B,TechWorld Inc.,12,46.35,31
2997,Test Tubes,Laboratory,A,TechWorld Inc.,18,89.14,18
2998,Glass Cleaner,Cleaning,C,FurniTech,41,75.22,25
2999,Standing Desk,Furniture,C,FurniTech,74,85.17,37
3000,Chloroform,Chemicals,B,ChemSupply Co.,28,132.65,19
3001,Staples Box,Office Supplies,C,TechWorld Inc.,37,72.14,21
3002,First Aid Kit,Safety Equipment,D,OfficeMax,68,11.37,35
3003,Marker Set,Office Supplies,D,OfficeMax,91,32.16,46
3004,Scanner,Electronics,B,ChemSupply Co.,40,62.02,23
3005,Analytical Balance,Laboratory,B,LabSource,38,128.76,30
3006,Dust Mop,Cleaning,C,ChemSupply Co.,66,45.0,34
3007,Tape Dispenser,Office Supplies,D,OfficeMax,82,42.49,38
3008,pH Meter,Laboratory,A,OfficeMax,14,90.77,14
3009,Safety Goggles,Safety Equipment,D,ChemSupply Co.,55,71.67,44
3010,Paper Towels,Cleaning,C,CleanAll Ltd.,21,79.91,20
3011,Staples Box,Office Supplies,D,ChemSupply Co.,51,50.81,36
3012,Fire Extinguisher,Safety Equipment,D,FurniTech,96,15.29,25
3013,First Aid Kit,Safety Equipment,D,ChemSupply Co.,76,7.66,33
3014,Face Shield,Safety Equipment,D,OfficeMax,77,55.32,26
3015,Sofa,Furniture,D,FurniTech,21,68.88,27
3016,All-Purpose Cleaner,Cleaning,B,FurniTech,50,141.67,16
3017,Bookshelf,Furniture,C,ChemSupply Co.,26,99.41,39
3018,Conference Table,Furniture,D,OfficeMax,95,27.27,27
3019,Tape Dispenser,Office Supplies,D,TechWorld Inc.,49,55.42,36
3020,Toluene,Chemicals,A,FurniTech,13,99.33,21
3021,Stapler,Office Supplies,D,CleanAll Ltd.,61,42.36,25
3022,Glass Cleaner,Cleaning,B,LabSource,29,139.22,33
3023,Office Chair,Furniture,D,ChemSupply Co.,76,11.5,39
3024,Toluene,Chemicals,B,ChemSupply Co.,39,128.38,34
3025,Hand Sanitizer,Cleaning,C,CleanAll Ltd.,37,58.84,21
3026,First Aid Kit,Safety Equipment,D,ChemSupply Co.,65,40.05,50
3027,Keyboard,Electronics,B,OfficeMax,23,111.87,28
3028,Stapler,Office Supplies,D,OfficeMax,53,23.58,45
3029,Standing Desk,Furniture,D,FurniTech,53,74.02,30
3030,Paper Towels,Cleaning,C,LabSource,42,94.29,37
3031,Disinfectant,Cleaning,B,TechWorld Inc.,26,83.41,33
3032,Whiteboard,Furniture,D,ChemSupply Co.,66,29.28,50
3033,Scissors,Office Supplies,C,OfficeMax,59,69.16,24
3034,Bunsen Burner,Laboratory,A,FurniTech,11,249.24,24
3035,Laptop,Electronics,B,OfficeMax,19,110.87,26
3036,Office Chair,Furniture,C,TechWorld Inc.,29,96.12,23
3037,Pipettes,Laboratory,A,FurniTech,5,252.41,10
3038,Office Chair,Furniture,C,OfficeMax,51,65.95,29
3039,Pipettes,Laboratory,C,ChemSupply Co.,25,98.83,23
3040,Formaldehyde,Chemicals,A,FurniTech,24,151.55,18
3041,Sofa,Furniture,D,LabSource,71,19.83,31
3042,Whiteboard,Furniture,D,ChemSupply Co.,35,78.78,48
3043,Emergency Eyewash,Safety Equipment,D,TechWorld Inc.,92,67.12,27
3044,pH Meter,Laboratory,B,ChemSupply Co.,46,123.98,33
3045,Disinfectant,Cleaning,B,FurniTech,20,110.16,16
3046,Dust Mop,Cleaning,B,LabSource,17,31.77,22
3047,Floor Cleaner,Cleaning,C,OfficeMax,22,36.61,23
3048,Face Shield,Safety Equipment,D,LabSource,46,68.08,41
3049,Methanol,Chemicals,A,ChemSupply Co.,13,219.22,16
3050,Staples Box,Office Supplies,D,OfficeMax,80,11.75,33
3051,Xylene,Chemicals,A,CleanAll Ltd.,13,91.46,13
3052,Monitor,Electronics,C,OfficeMax,33,21.23,29
3053,Binder Clips,Office Supplies,D,ChemSupply Co.,62,67.22,28
3054,Trash Bags,Cleaning,C,CleanAll Ltd.,50,67.48,31
3055,Safety Goggles,Safety Equipment,D,OfficeMax,33,69.1,42
3056,Marker Set,Office Supplies,C,FurniTech,51,64.55,35
3057,Stapler,Office Supplies,D,OfficeMax,54,66.64,42
3058,Mouse,Electronics,C,OfficeMax,76,98.1,39
3059,Filing Cabinet,Furniture,D,ChemSupply Co.,61,55.47,43
3060,Stapler,Office Supplies,C,TechWorld Inc.,34,25.67,22
3061,Bunsen Burner,Laboratory,C,FurniTech,80,36.71,39
3062,Conference Table,Furniture,D,OfficeMax,64,72.46,38
3063,Standing Desk,Furniture,D,TechWorld Inc.,76,43.93,50
3064,Pipettes,Laboratory,A,FurniTech,10,256.0,13
3065,Ethanol,Chemicals,B,CleanAll Ltd.,14,137.07,31
3066,Printer,Electronics,C,CleanAll Ltd.,45,67.32,40
3067,Monitor,Electronics,D,CleanAll Ltd.,65,59.74,28
3068,Keyboard,Electronics,C,FurniTech,62,68.67,23
3069,Tape Dispenser,Office Supplies,C,ChemSupply Co.,39,42.38,23
3070,Monitor,Electronics,C,OfficeMax,69,30.86,30
3071,Paper Towels,Cleaning,B,FurniTech,23,112.63,18
3072,Fire Extinguisher,Safety Equipment,D,CleanAll Ltd.,38,62.95,48
3073,Face Shield,Safety Equipment,D,TechWorld Inc.,97,31.95,43
3074,Formaldehyde,Chemicals,B,CleanAll Ltd.,27,113.25,34
3075,External Hard Drive,Electronics,C,CleanAll Ltd.,55,23.89,31
3076,Toilet Paper,Cleaning,C,CleanAll Ltd.,30,23.87,38
3077,Paper A4,Office Supplies,D,LabSource,88,44.68,30
3078,Mouse,Electronics,B,TechWorld Inc.,40,112.99,33
3079,Floor Cleaner,Cleaning,B,OfficeMax,31,100.23,19
3080,Ethanol,Chemicals,A,CleanAll Ltd.,5,166.9,25
3081,Acetone,Chemicals,A,LabSource,30,257.22,15
3082,Hydrochloric Acid,Chemicals,B,LabSource,37,64.25,30
3083,Hydrochloric Acid,Chemicals,B,FurniTech,14,100.89,30
3084,Paper A3,Office Supplies,D,OfficeMax,81,10.77,35
3085,Chemical Gloves,Safety Equipment,D,ChemSupply Co.,86,25.41,31
3086,Centrifuge,Laboratory,C,CleanAll Ltd.,31,81.95,21
3087,Marker Set,Office Supplies,D,ChemSupply Co.,92,68.83,34
3088,External Hard Drive,Electronics,B,OfficeMax,22,46.28,24
3089,Stapler,Office Supplies,D,CleanAll Ltd.,24,48.38,31
3090,Printer,Electronics,B,FurniTech,16,90.24,20
3091,Paper A3,Office Supplies,D,CleanAll Ltd.,100,26.51,43
3092,Fire Extinguisher,Safety Equipment,D,LabSource,85,77.24,26
3093,Coffee Table,Furniture,C,TechWorld Inc.,53,51.93,35
3094,pH Meter,Laboratory,C,ChemSupply Co.,37,82.41,23
3095,Paper A3,Office Supplies,D,ChemSupply Co.,37,13.28,41
3096,External Hard Drive,Electronics,D,FurniTech,71,78.72,42
3097,Toilet Paper,Cleaning,B,OfficeMax,16,54.26,20
3098,Safety Helmet,Safety Equipment,D,FurniTech,48,64.67,33
3099,Office Desk,Furniture,D,LabSource,56,48.13,33
3100,Face Shield,Safety Equipment,D,ChemSupply Co.,43,12.88,44
3101,Floor Cleaner,Cleaning,C,OfficeMax,66,92.33,38
3102,Floor Cleaner,Cleaning,C,ChemSupply Co.,33,51.9,35
3103,Xylene,Chemicals,A,OfficeMax,25,209.69,22
3104,Methanol,Chemicals,B,FurniTech,49,103.98,20
3105,Monitor,Electronics,C,FurniTech,71,93.85,22
3106,Beakers,Laboratory,B,FurniTech,21,86.81,22
3107,Lab Coat,Safety Equipment,D,OfficeMax,30,57.66,38
3108,Toluene,Chemicals,A,CleanAll Ltd.,12,206.37,16
3109,File Folders,Office Supplies,D,TechWorld Inc.,32,35.1,40
