ProductID,ProductName,Category,HazardClass,Supplier,Stock,Price,ReorderLevel
2651,Mouse,Electronics,B,TechWorld Inc.,12,54.54,15
2654,Microscope,Laboratory,A,FurniTech,19,131.34,24
2659,Face Shield,Safety Equipment,D,TechWorld Inc.,20,46.09,26
2660,Microscope,Laboratory,A,ChemSupply Co.,19,253.32,24
2664,UPS,Electronics,C,CleanAll Ltd.,17,17.57,22
2671,Dust Mop,Cleaning,C,FurniTech,24,47.99,30
2672,External Hard Drive,Electronics,B,TechWorld Inc.,20,128.1,26
2679,Pen Set,Office Supplies,C,CleanAll Ltd.,24,27.67,31
2683,Floor Cleaner,Cleaning,C,LabSource,37,29.02,38
2691,Centrifuge,Laboratory,A,LabSource,7,183.87,12
2693,Methanol,Chemicals,A,ChemSupply Co.,24,151.52,25
2694,Laptop,Electronics,D,ChemSupply Co.,39,12.81,49
2701,Xylene,Chemicals,A,CleanAll Ltd.,11,292.12,14
2704,Face Shield,Safety Equipment,D,TechWorld Inc.,32,58.84,41
2708,Xylene,Chemicals,B,FurniTech,20,141.26,25
2711,Toluene,Chemicals,A,CleanAll Ltd.,11,255.1,17
2715,Bookshelf,Furniture,C,LabSource,20,21.43,25
2716,External Hard Drive,Electronics,B,CleanAll Ltd.,18,55.24,23
2717,Office Desk,Furniture,C,TechWorld Inc.,34,28.77,36
2718,Laptop,Electronics,D,CleanAll Ltd.,32,17.37,40
2728,Wet Mop,Cleaning,B,LabSource,15,40.84,23
2730,Analytical Balance,Laboratory,B,OfficeMax,27,136.79,34
2731,Desktop Computer,Electronics,C,CleanAll Ltd.,22,95.56,28
2733,Acetone,Chemicals,A,FurniTech,6,95.68,22
2735,Tape Dispenser,Office Supplies,D,LabSource,38,60.32,46
2738,Mouse,Electronics,D,FurniTech,36,6.19,45
2739,Beakers,Laboratory,C,LabSource,28,93.3,36
2740,Pipettes,Laboratory,A,LabSource,6,217.11,13
2744,First Aid Kit,Safety Equipment,D,OfficeMax,33,34.37,47
2745,Flask Set,Laboratory,B,ChemSupply Co.,18,31.74,27
2747,Fire Extinguisher,Safety Equipment,D,ChemSupply Co.,33,44.14,42
2749,Xylene,Chemicals,A,CleanAll Ltd.,10,232.31,20
2750,Coffee Table,Furniture,D,TechWorld Inc.,47,14.89,48
2751,Office Desk,Furniture,C,TechWorld Inc.,21,63.55,28
2753,Hand Sanitizer,Cleaning,C,FurniTech,20,80.23,25
2755,Microscope,Laboratory,A,CleanAll Ltd.,7,232.97,18
2757,File Folders,Office Supplies,D,FurniTech,35,76.59,47
2768,Mouse,Electronics,C,TechWorld Inc.,28,43.31,38
2769,Methanol,Chemicals,A,FurniTech,12,148.43,16
2775,Analytical Balance,Laboratory,B,OfficeMax,17,36.26,20
2778,Benzene,Chemicals,B,LabSource,28,104.01,35
2779,Microscope,Laboratory,B,FurniTech,23,92.57,35
2781,File Folders,Office Supplies,C,FurniTech,26,67.63,33
2782,Office Desk,Furniture,D,LabSource,36,38.64,40
2784,Toilet Paper,Cleaning,B,LabSource,17,148.36,22
2785,Trash Bags,Cleaning,B,TechWorld Inc.,17,108.02,18
2787,Glass Cleaner,Cleaning,B,LabSource,10,38.94,17
2788,Trash Bags,Cleaning,B,TechWorld Inc.,17,135.95,35
2791,pH Meter,Laboratory,C,OfficeMax,24,60.32,31
2794,Scissors,Office Supplies,C,FurniTech,31,25.35,39
2804,Sofa,Furniture,C,FurniTech,33,16.21,38
2808,Glass Cleaner,Cleaning,B,TechWorld Inc.,23,39.29,29
2809,Office Desk,Furniture,C,ChemSupply Co.,22,24.03,29
2810,Standing Desk,Furniture,D,OfficeMax,36,67.81,46
2815,Office Chair,Furniture,C,LabSource,25,17.77,32
2817,Safety Goggles,Safety Equipment,D,LabSource,24,31.56,31
2821,Cork Board,Furniture,D,OfficeMax,44,74.23,46
2822,Xylene,Chemicals,A,TechWorld Inc.,20,286.29,24
2827,Analytical Balance,Laboratory,B,TechWorld Inc.,11,138.98,19
2829,Ethanol,Chemicals,B,TechWorld Inc.,23,121.02,29
2831,Flask Set,Laboratory,C,LabSource,30,63.84,32
2834,Monitor,Electronics,B,LabSource,19,34.42,25
2835,Bunsen Burner,Laboratory,A,LabSource,13,123.38,17
2838,Dust Mop,Cleaning,B,TechWorld Inc.,22,49.36,23
2840,Xylene,Chemicals,A,CleanAll Ltd.,14,133.22,18
2844,Paper A3,Office Supplies,C,ChemSupply Co.,17,50.53,22
2845,External Hard Drive,Electronics,B,CleanAll Ltd.,25,141.38,28
2846,pH Meter,Laboratory,B,OfficeMax,15,53.92,29
2847,First Aid Kit,Safety Equipment,D,TechWorld Inc.,30,32.39,38
2848,Monitor,Electronics,B,LabSource,19,109.35,26
2851,Microscope,Laboratory,C,OfficeMax,26,41.12,35
2852,Stapler,Office Supplies,D,FurniTech,37,34.21,47
2855,Paper A4,Office Supplies,C,ChemSupply Co.,30,99.59,33
2858,Acetone,Chemicals,A,OfficeMax,12,130.98,16
2859,Paper Towels,Cleaning,B,ChemSupply Co.,11,116.19,27
2862,Conference Table,Furniture,C,LabSource,29,79.23,31
2865,Keyboard,Electronics,C,LabSource,25,52.69,33
2866,Wet Mop,Cleaning,B,CleanAll Ltd.,25,84.53,32
2872,External Hard Drive,Electronics,B,FurniTech,18,71.42,29
2875,Xylene,Chemicals,A,CleanAll Ltd.,10,90.32,25
2878,Hand Sanitizer,Cleaning,C,LabSource,31,65.15,40
2879,Flask Set,Laboratory,B,ChemSupply Co.,23,133.66,28
2886,Office Chair,Furniture,C,LabSource,27,91.36,34
2891,Wet Mop,Cleaning,B,CleanAll Ltd.,19,101.27,27
2893,Microscope,Laboratory,B,LabSource,12,73.44,27
2894,Desktop Computer,Electronics,C,OfficeMax,21,57.56,27
2895,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,37,78.87,47
2900,Floor Cleaner,Cleaning,B,CleanAll Ltd.,18,90.13,23
2903,Mouse,Electronics,B,CleanAll Ltd.,22,46.47,32
2907,Keyboard,Electronics,C,OfficeMax,29,53.22,37
2911,Desktop Computer,Electronics,B,TechWorld Inc.,13,118.62,17
2912,Safety Goggles,Safety Equipment,D,LabSource,33,22.93,42
2914,Standing Desk,Furniture,D,FurniTech,31,7.67,43
2918,First Aid Kit,Safety Equipment,D,TechWorld Inc.,23,68.08,29
2921,Test Tubes,Laboratory,B,OfficeMax,12,110.38,16
2922,Methanol,Chemicals,A,ChemSupply Co.,12,154.5,16
2924,Laptop,Electronics,D,LabSource,41,64.04,43
2925,Petri Dishes,Laboratory,A,LabSource,10,139.76,11
2927,Centrifuge,Laboratory,B,TechWorld Inc.,12,132.85,16
2929,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,33,75.02,35
2930,Monitor,Electronics,C,FurniTech,32,52.09,40
2935,Tape Dispenser,Office Supplies,D,LabSource,26,19.62,33
2936,Office Chair,Furniture,C,OfficeMax,24,65.01,30
2937,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,31,73.86,46
2942,Paper A3,Office Supplies,C,LabSource,19,53.46,24
2943,Keyboard,Electronics,B,TechWorld Inc.,20,76.01,26
2944,Filing Cabinet,Furniture,C,TechWorld Inc.,23,82.07,29
2946,Bunsen Burner,Laboratory,A,ChemSupply Co.,13,79.6,15
2954,Pipettes,Laboratory,B,LabSource,16,70.8,21
2955,File Folders,Office Supplies,C,LabSource,23,49.82,30
2964,Sodium Hydroxide,Chemicals,A,FurniTech,20,261.47,25
2965,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,36,49.99,46
2968,Methanol,Chemicals,A,OfficeMax,6,244.89,23
2970,Beakers,Laboratory,B,CleanAll Ltd.,12,103.55,28
2971,Hand Sanitizer,Cleaning,B,OfficeMax,17,149.16,22
2972,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,20,12.05,26
2973,Formaldehyde,Chemicals,A,OfficeMax,14,198.26,25
2975,Acetone,Chemicals,B,LabSource,28,40.25,35
2976,Monitor,Electronics,D,TechWorld Inc.,20,40.08,26
2979,Microscope,Laboratory,B,TechWorld Inc.,24,54.54,33
2982,Pipettes,Laboratory,B,OfficeMax,12,58.57,15
2991,Binder Clips,Office Supplies,D,CleanAll Ltd.,28,25.2,35
2994,Glass Cleaner,Cleaning,C,TechWorld Inc.,23,50.03,29
2996,Analytical Balance,Laboratory,B,TechWorld Inc.,12,46.35,31
3015,Sofa,Furniture,D,FurniTech,21,68.88,27
3017,Bookshelf,Furniture,C,ChemSupply Co.,26,99.41,39
3020,Toluene,Chemicals,A,FurniTech,13,99.33,21
3022,Glass Cleaner,Cleaning,B,LabSource,29,139.22,33
3027,Keyboard,Electronics,B,OfficeMax,23,111.87,28
3031,Disinfectant,Cleaning,B,TechWorld Inc.,26,83.41,33
3034,Bunsen Burner,Laboratory,A,FurniTech,11,249.24,24
3035,Laptop,Electronics,B,OfficeMax,19,110.87,26
3037,Pipettes,Laboratory,A,FurniTech,5,252.41,10
3042,Whiteboard,Furniture,D,ChemSupply Co.,35,78.78,48
3046,Dust Mop,Cleaning,B,LabSource,17,31.77,22
3047,Floor Cleaner,Cleaning,C,OfficeMax,22,36.61,23
3049,Methanol,Chemicals,A,ChemSupply Co.,13,219.22,16
3055,Safety Goggles,Safety Equipment,D,OfficeMax,33,69.1,42
3064,Pipettes,Laboratory,A,FurniTech,10,256.0,13
3065,Ethanol,Chemicals,B,CleanAll Ltd.,14,137.07,31
3072,Fire Extinguisher,Safety Equipment,D,CleanAll Ltd.,38,62.95,48
3074,Formaldehyde,Chemicals,B,CleanAll Ltd.,27,113.25,34
3076,Toilet Paper,Cleaning,C,CleanAll Ltd.,30,23.87,38
3080,Ethanol,Chemicals,A,CleanAll Ltd.,5,166.9,25
3083,Hydrochloric Acid,Chemicals,B,FurniTech,14,100.89,30
3088,External Hard Drive,Electronics,B,OfficeMax,22,46.28,24
3089,Stapler,Office Supplies,D,CleanAll Ltd.,24,48.38,31
3090,Printer,Electronics,B,FurniTech,16,90.24,20
3095,Paper A3,Office Supplies,D,ChemSupply Co.,37,13.28,41
3097,Toilet Paper,Cleaning,B,OfficeMax,16,54.26,20
3100,Face Shield,Safety Equipment,D,ChemSupply Co.,43,12.88,44
3102,Floor Cleaner,Cleaning,C,ChemSupply Co.,33,51.9,35
3106,Beakers,Laboratory,B,FurniTech,21,86.81,22
3107,Lab Coat,Safety Equipment,D,OfficeMax,30,57.66,38
3108,Toluene,Chemicals,A,CleanAll Ltd.,12,206.37,16
3109,File Folders,Office Supplies,D,TechWorld Inc.,32,35.1,40
3114,Hand Sanitizer,Cleaning,C,TechWorld Inc.,24,75.83,30
3115,Pipettes,Laboratory,B,OfficeMax,13,140.35,29
3122,Methanol,Chemicals,A,LabSource,9,230.58,12
3124,Desktop Computer,Electronics,C,TechWorld Inc.,24,31.28,40
3127,Safety Goggles,Safety Equipment,D,FurniTech,27,34.85,34
3130,Xylene,Chemicals,A,ChemSupply Co.,9,265.61,13
3136,Hydrochloric Acid,Chemicals,A,TechWorld Inc.,13,238.16,17
3137,Petri Dishes,Laboratory,C,OfficeMax,20,74.93,30
3140,Desktop Computer,Electronics,C,OfficeMax,26,45.09,37
3142,Benzene,Chemicals,A,OfficeMax,12,136.45,25
3145,Cork Board,Furniture,C,LabSource,19,38.12,24
3147,Acetone,Chemicals,B,TechWorld Inc.,23,93.52,29
3149,Binder Clips,Office Supplies,C,FurniTech,33,63.15,37
3151,Toluene,Chemicals,A,OfficeMax,9,287.82,21
3157,Printer,Electronics,D,LabSource,35,32.95,44
3158,Xylene,Chemicals,B,TechWorld Inc.,30,54.51,33
3161,Sofa,Furniture,D,ChemSupply Co.,27,58.65,34
3167,Acetone,Chemicals,A,CleanAll Ltd.,12,283.63,24
3168,Stapler,Office Supplies,C,CleanAll Ltd.,36,26.24,37
3175,Printer,Electronics,C,ChemSupply Co.,22,83.45,28
3179,Safety Goggles,Safety Equipment,D,OfficeMax,33,35.05,42
3181,Bunsen Burner,Laboratory,A,ChemSupply Co.,13,298.44,19
3184,pH Meter,Laboratory,C,LabSource,26,53.79,37
3188,Printer,Electronics,B,TechWorld Inc.,16,147.59,20
3189,Analytical Balance,Laboratory,B,LabSource,14,109.93,18
3194,Acetone,Chemicals,A,OfficeMax,8,67.05,13
3196,Whiteboard,Furniture,D,ChemSupply Co.,34,78.98,40
3198,Dust Mop,Cleaning,B,LabSource,16,66.7,21
3199,Emergency Eyewash,Safety Equipment,D,OfficeMax,33,10.16,42
3200,Hydrochloric Acid,Chemicals,B,ChemSupply Co.,25,117.31,27
3202,Office Chair,Furniture,D,ChemSupply Co.,39,25.36,45
3208,Face Shield,Safety Equipment,D,OfficeMax,30,72.99,38
3209,Hand Sanitizer,Cleaning,B,LabSource,24,47.22,33
3216,Staples Box,Office Supplies,C,OfficeMax,20,19.84,33
3227,Cork Board,Furniture,C,CleanAll Ltd.,28,62.0,31
3230,Staples Box,Office Supplies,C,CleanAll Ltd.,18,34.2,23
3238,Sodium Hydroxide,Chemicals,A,ChemSupply Co.,20,105.75,25
3240,Hand Sanitizer,Cleaning,C,OfficeMax,26,23.4,33
3243,Lab Coat,Safety Equipment,D,CleanAll Ltd.,28,53.19,36
3251,Petri Dishes,Laboratory,C,CleanAll Ltd.,28,27.47,36
3254,Analytical Balance,Laboratory,C,TechWorld Inc.,20,89.88,30
3260,Test Tubes,Laboratory,A,CleanAll Ltd.,16,289.24,21
3261,Paper Towels,Cleaning,C,OfficeMax,23,50.6,32
3263,Marker Set,Office Supplies,D,CleanAll Ltd.,24,6.77,30
3265,Toluene,Chemicals,B,OfficeMax,17,95.5,29
3271,Benzene,Chemicals,A,OfficeMax,19,204.76,24
3272,Floor Cleaner,Cleaning,C,OfficeMax,23,52.37,32
3273,Printer,Electronics,B,ChemSupply Co.,10,111.67,26
3275,Benzene,Chemicals,A,TechWorld Inc.,14,257.0,18
3278,Office Chair,Furniture,C,LabSource,26,64.89,33
3282,Lab Coat,Safety Equipment,D,LabSource,40,60.24,50
3285,Office Chair,Furniture,D,FurniTech,32,67.46,41
3286,External Hard Drive,Electronics,C,TechWorld Inc.,17,68.63,22
3289,Coffee Table,Furniture,D,LabSource,28,73.45,36
3291,Trash Bags,Cleaning,B,ChemSupply Co.,20,125.87,26
3293,Pipettes,Laboratory,B,CleanAll Ltd.,27,50.28,34
3294,Toluene,Chemicals,A,CleanAll Ltd.,19,286.59,25
3295,Tape Dispenser,Office Supplies,C,LabSource,37,43.46,38
3296,Laptop,Electronics,B,LabSource,15,53.79,25
3299,Desktop Computer,Electronics,D,FurniTech,34,62.14,43
3301,Pen Set,Office Supplies,C,CleanAll Ltd.,27,56.71,40
3303,Methanol,Chemicals,B,CleanAll Ltd.,24,44.62,31
3306,Benzene,Chemicals,A,OfficeMax,13,252.32,20
3309,UPS,Electronics,B,LabSource,12,95.22,31
3311,pH Meter,Laboratory,A,LabSource,16,299.59,24
3313,Binder Clips,Office Supplies,D,OfficeMax,44,17.76,45
3314,Hand Sanitizer,Cleaning,B,ChemSupply Co.,16,86.43,25
3321,Ethanol,Chemicals,B,CleanAll Ltd.,27,98.85,29
3323,Bunsen Burner,Laboratory,A,LabSource,16,216.66,20
3325,Pipettes,Laboratory,B,CleanAll Ltd.,20,126.75,26
3327,External Hard Drive,Electronics,B,OfficeMax,18,95.75,23
3330,Tape Dispenser,Office Supplies,D,ChemSupply Co.,40,17.54,48
3333,Hydrochloric Acid,Chemicals,A,TechWorld Inc.,9,243.54,20
3334,Paper A4,Office Supplies,D,CleanAll Ltd.,33,40.16,42
3335,Lab Coat,Safety Equipment,D,FurniTech,38,38.26,48
3336,Petri Dishes,Laboratory,A,CleanAll Ltd.,13,243.88,17
3341,Hydrochloric Acid,Chemicals,A,TechWorld Inc.,21,138.07,25
3342,Respirator,Safety Equipment,D,FurniTech,35,63.0,37
3343,Xylene,Chemicals,A,OfficeMax,8,178.14,15
3346,Trash Bags,Cleaning,B,ChemSupply Co.,17,112.27,30
3350,Benzene,Chemicals,A,TechWorld Inc.,8,184.37,18
3351,Mouse,Electronics,B,ChemSupply Co.,24,34.65,30
3354,Toluene,Chemicals,B,OfficeMax,14,146.6,17
3357,Tape Dispenser,Office Supplies,D,CleanAll Ltd.,31,51.58,39
3361,Hydrochloric Acid,Chemicals,A,OfficeMax,8,259.97,10
3362,Hand Sanitizer,Cleaning,B,LabSource,23,147.36,33
3363,Hydrochloric Acid,Chemicals,B,ChemSupply Co.,28,84.84,35
3364,Chloroform,Chemicals,B,LabSource,10,140.16,24
3366,Disinfectant,Cleaning,B,LabSource,14,117.85,34
3368,Test Tubes,Laboratory,A,ChemSupply Co.,7,260.49,14
3371,Face Shield,Safety Equipment,D,ChemSupply Co.,38,22.16,39
3377,Sodium Hydroxide,Chemicals,B,CleanAll Ltd.,21,143.56,27
3380,Whiteboard,Furniture,C,FurniTech,20,33.42,25
3388,Trash Bags,Cleaning,B,TechWorld Inc.,15,61.8,18
3389,Flask Set,Laboratory,B,LabSource,27,43.14,34
3390,Chloroform,Chemicals,A,CleanAll Ltd.,13,114.25,17
3392,Chloroform,Chemicals,A,FurniTech,5,120.59,16
3393,Xylene,Chemicals,A,FurniTech,14,103.83,15
3397,Chloroform,Chemicals,A,LabSource,20,178.01,25
3401,Desktop Computer,Electronics,D,ChemSupply Co.,33,24.83,42
3406,Xylene,Chemicals,A,FurniTech,5,275.53,15
3407,Fire Extinguisher,Safety Equipment,D,CleanAll Ltd.,24,54.41,30
3411,Disinfectant,Cleaning,B,TechWorld Inc.,32,70.01,34
3418,Pipettes,Laboratory,A,ChemSupply Co.,19,252.39,24
3420,Emergency Eyewash,Safety Equipment,D,FurniTech,33,6.93,48
3426,Pen Set,Office Supplies,D,OfficeMax,33,28.82,42
3427,Wet Mop,Cleaning,B,OfficeMax,34,119.56,35
3428,Conference Table,Furniture,C,FurniTech,28,76.8,37
3429,Xylene,Chemicals,B,CleanAll Ltd.,25,68.19,35
3431,Marker Set,Office Supplies,C,OfficeMax,22,22.46,37
3432,All-Purpose Cleaner,Cleaning,B,OfficeMax,12,60.2,28
3435,Monitor,Electronics,B,LabSource,13,69.25,18
3442,Trash Bags,Cleaning,B,CleanAll Ltd.,29,136.1,33
3446,Benzene,Chemicals,A,ChemSupply Co.,8,134.47,20
3448,Keyboard,Electronics,B,ChemSupply Co.,15,135.5,19
3451,File Folders,Office Supplies,C,CleanAll Ltd.,28,63.68,36
3459,Paper A4,Office Supplies,C,CleanAll Ltd.,26,17.24,33
3461,Glass Cleaner,Cleaning,B,LabSource,19,32.67,23
3466,Ear Protection,Safety Equipment,D,CleanAll Ltd.,34,45.9,48
3467,Whiteboard,Furniture,C,TechWorld Inc.,16,60.71,20
3469,pH Meter,Laboratory,B,FurniTech,17,90.34,22
3470,Desktop Computer,Electronics,C,CleanAll Ltd.,23,82.5,39
3474,Test Tubes,Laboratory,C,LabSource,24,28.83,30
3478,Glass Cleaner,Cleaning,C,LabSource,18,74.54,23
3483,Disinfectant,Cleaning,B,CleanAll Ltd.,22,50.66,23
3484,Keyboard,Electronics,B,OfficeMax,24,113.32,25
3485,Acetone,Chemicals,A,OfficeMax,6,277.72,20
3489,Safety Goggles,Safety Equipment,D,CleanAll Ltd.,35,53.59,46
3490,Mouse,Electronics,D,FurniTech,20,31.25,26
3491,Chemical Gloves,Safety Equipment,D,ChemSupply Co.,21,27.09,27
3497,Benzene,Chemicals,B,CleanAll Ltd.,11,97.39,29
3501,Binder Clips,Office Supplies,C,OfficeMax,34,59.09,39
3505,Methanol,Chemicals,A,TechWorld Inc.,7,60.79,11
3506,Microscope,Laboratory,B,ChemSupply Co.,25,59.44,29
3507,Face Shield,Safety Equipment,D,ChemSupply Co.,37,34.82,45
3509,Whiteboard,Furniture,C,OfficeMax,18,53.06,23
3511,Floor Cleaner,Cleaning,B,LabSource,16,135.24,20
3514,Petri Dishes,Laboratory,A,LabSource,21,91.27,22
3518,Ethanol,Chemicals,A,FurniTech,7,87.46,13
3520,Methanol,Chemicals,B,CleanAll Ltd.,20,79.93,33
3522,Whiteboard,Furniture,C,ChemSupply Co.,16,49.13,20
3526,Floor Cleaner,Cleaning,C,TechWorld Inc.,31,51.94,39
3528,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,32,73.87,46
3531,Chemical Gloves,Safety Equipment,D,LabSource,33,44.7,36
3540,Coffee Table,Furniture,D,ChemSupply Co.,21,56.47,27
3541,Ethanol,Chemicals,A,TechWorld Inc.,19,147.45,24
3542,Toluene,Chemicals,B,CleanAll Ltd.,12,60.54,16
3545,Dust Mop,Cleaning,B,FurniTech,16,146.0,34
3548,Benzene,Chemicals,B,ChemSupply Co.,16,109.7,20
3554,Pipettes,Laboratory,B,TechWorld Inc.,17,93.42,23
3555,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,31,74.49,39
3561,Hydrochloric Acid,Chemicals,B,ChemSupply Co.,26,63.66,31
3564,Trash Bags,Cleaning,B,ChemSupply Co.,17,148.91,29
3566,Wet Mop,Cleaning,B,TechWorld Inc.,17,69.7,35
3570,Chloroform,Chemicals,B,TechWorld Inc.,24,57.01,28
3574,Glass Cleaner,Cleaning,C,FurniTech,21,92.65,27
3576,Ear Protection,Safety Equipment,D,ChemSupply Co.,24,59.77,31
3578,Petri Dishes,Laboratory,B,FurniTech,18,122.46,23
3582,Disinfectant,Cleaning,B,CleanAll Ltd.,16,73.11,22
3583,Petri Dishes,Laboratory,C,LabSource,21,54.34,22
3584,Conference Table,Furniture,D,CleanAll Ltd.,34,7.62,43
3595,Xylene,Chemicals,B,OfficeMax,14,71.09,31
3596,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,36,44.02,45
3601,Printer,Electronics,B,CleanAll Ltd.,24,84.48,31
3602,pH Meter,Laboratory,B,FurniTech,29,123.87,34
3603,First Aid Kit,Safety Equipment,D,OfficeMax,39,73.6,47
3609,Paper A3,Office Supplies,D,OfficeMax,33,10.31,42
3613,Keyboard,Electronics,C,CleanAll Ltd.,30,41.37,38
3616,Chloroform,Chemicals,B,ChemSupply Co.,11,80.36,31
3621,Chloroform,Chemicals,A,CleanAll Ltd.,11,100.92,19
3622,pH Meter,Laboratory,A,LabSource,10,201.32,17
3625,Disinfectant,Cleaning,C,FurniTech,26,30.79,33
3626,Filing Cabinet,Furniture,C,ChemSupply Co.,17,30.85,22
3634,Monitor,Electronics,C,CleanAll Ltd.,30,81.72,36
3640,Benzene,Chemicals,A,TechWorld Inc.,5,266.29,18
3641,Wet Mop,Cleaning,C,FurniTech,22,86.16,28
3642,Beakers,Laboratory,A,ChemSupply Co.,13,227.43,22
3643,Bunsen Burner,Laboratory,C,FurniTech,22,82.23,28
3647,Sofa,Furniture,C,OfficeMax,22,77.05,28
3650,Keyboard,Electronics,D,CleanAll Ltd.,38,61.97,48
3653,Sofa,Furniture,C,OfficeMax,29,50.41,37
3656,Centrifuge,Laboratory,B,LabSource,26,132.04,27
3658,Printer,Electronics,D,OfficeMax,24,60.98,30
3659,Trash Bags,Cleaning,B,OfficeMax,12,83.99,24
3661,Chloroform,Chemicals,A,LabSource,20,275.02,24
3662,Scanner,Electronics,C,ChemSupply Co.,33,80.15,40
3663,Conference Table,Furniture,D,CleanAll Ltd.,23,66.78,29
3670,Safety Goggles,Safety Equipment,D,TechWorld Inc.,30,20.41,44
3671,Mouse,Electronics,B,LabSource,28,54.41,35
3675,Paper A3,Office Supplies,C,FurniTech,25,66.89,31
3676,Laptop,Electronics,C,OfficeMax,17,84.67,22
3679,Centrifuge,Laboratory,A,ChemSupply Co.,9,79.33,12
3686,Conference Table,Furniture,D,ChemSupply Co.,37,52.86,47
3687,Glass Cleaner,Cleaning,B,ChemSupply Co.,21,48.3,27
3688,Bunsen Burner,Laboratory,A,FurniTech,8,134.64,12
3689,Paper A3,Office Supplies,D,FurniTech,23,79.21,29
3695,Disinfectant,Cleaning,C,ChemSupply Co.,18,91.65,23
3698,Bookshelf,Furniture,D,FurniTech,28,77.64,35
3705,Tablet,Electronics,D,ChemSupply Co.,42,40.07,45
3708,Benzene,Chemicals,B,ChemSupply Co.,11,76.11,18
3710,Respirator,Safety Equipment,D,TechWorld Inc.,22,17.11,28
3713,Standing Desk,Furniture,C,FurniTech,24,28.62,28
3716,Methanol,Chemicals,B,TechWorld Inc.,20,131.64,30
3722,Mouse,Electronics,C,LabSource,17,68.46,22
3723,Cork Board,Furniture,D,FurniTech,25,43.8,32
3724,Benzene,Chemicals,B,TechWorld Inc.,14,140.97,21
3729,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,32,85.39,40
3731,Trash Bags,Cleaning,B,ChemSupply Co.,22,130.11,23
3736,Mouse,Electronics,C,CleanAll Ltd.,28,99.68,35
3737,Dust Mop,Cleaning,B,FurniTech,24,98.56,31
3739,Toluene,Chemicals,A,TechWorld Inc.,8,164.03,10
3742,Acetone,Chemicals,A,OfficeMax,14,244.36,17
3744,Microscope,Laboratory,B,TechWorld Inc.,16,46.55,21
3749,All-Purpose Cleaner,Cleaning,B,FurniTech,29,50.23,33
3751,Office Desk,Furniture,D,FurniTech,24,59.29,31
3752,Pen Set,Office Supplies,C,ChemSupply Co.,21,37.92,27
3753,Xylene,Chemicals,B,TechWorld Inc.,15,83.96,26
3756,Hand Sanitizer,Cleaning,B,FurniTech,20,117.76,31
3757,Acetone,Chemicals,A,LabSource,6,206.92,15
3759,Paper Towels,Cleaning,B,CleanAll Ltd.,28,118.32,35
3763,Paper A3,Office Supplies,D,TechWorld Inc.,22,68.37,28
3764,Chloroform,Chemicals,B,ChemSupply Co.,22,91.88,31
3767,Safety Helmet,Safety Equipment,D,ChemSupply Co.,24,28.11,31
3768,pH Meter,Laboratory,C,CleanAll Ltd.,30,16.71,38
3771,Filing Cabinet,Furniture,C,OfficeMax,28,68.25,36
3772,Beakers,Laboratory,B,ChemSupply Co.,27,137.04,31
3773,Sofa,Furniture,C,FurniTech,29,63.91,37
3774,Beakers,Laboratory,B,TechWorld Inc.,20,98.3,23
3780,Dust Mop,Cleaning,C,LabSource,24,26.95,30
3781,Keyboard,Electronics,B,OfficeMax,16,60.62,21
3783,Centrifuge,Laboratory,B,TechWorld Inc.,12,137.78,16
3784,Ethanol,Chemicals,A,TechWorld Inc.,5,71.65,15
3792,Microscope,Laboratory,B,LabSource,12,100.5,15
3794,Fire Extinguisher,Safety Equipment,D,LabSource,41,68.51,46
3795,Wet Mop,Cleaning,C,FurniTech,27,31.76,39
3798,Analytical Balance,Laboratory,A,OfficeMax,9,149.3,12
3801,Printer,Electronics,D,LabSource,44,69.88,46
3803,Bunsen Burner,Laboratory,B,FurniTech,13,87.29,17
3805,Scanner,Electronics,B,FurniTech,25,58.19,31
3807,Desktop Computer,Electronics,B,FurniTech,19,83.45,24
3809,Wet Mop,Cleaning,B,LabSource,16,63.47,32
3810,Floor Cleaner,Cleaning,C,TechWorld Inc.,32,80.47,35
3812,Ethanol,Chemicals,A,FurniTech,19,171.46,20
3817,Safety Goggles,Safety Equipment,D,OfficeMax,45,24.7,50
3819,Paper Towels,Cleaning,B,CleanAll Ltd.,15,125.78,17
3821,Laptop,Electronics,C,TechWorld Inc.,24,77.75,30
3825,Analytical Balance,Laboratory,B,TechWorld Inc.,15,70.24,19
3826,Filing Cabinet,Furniture,D,TechWorld Inc.,31,29.06,39
3827,Flask Set,Laboratory,C,OfficeMax,22,24.89,27
3829,Tablet,Electronics,D,LabSource,36,31.25,45
3830,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,16,15.06,21
3831,Desktop Computer,Electronics,B,TechWorld Inc.,14,65.29,25
3834,Xylene,Chemicals,A,CleanAll Ltd.,10,142.95,13
3835,Dust Mop,Cleaning,B,CleanAll Ltd.,15,73.69,32
